  -8.379303      -8.375168      -8.372136      -8.370829      -8.369934    
  -8.348090      -8.338879      -8.333834      -8.329882      -8.322849    
  -8.314224      -8.308646      -8.305381      -8.296535      -8.295916    
  -8.288081      -8.285113      -8.273208      -8.268371      -8.267403    
  -8.261897      -8.261197      -8.257111      -8.249291      -8.244680    
  -8.243680      -8.222784      -8.215623      -8.212338      -8.203573    
  -8.202943      -8.201149      -8.199574      -8.198993      -8.193463    
  -8.190219      -8.186072      -8.184028      -8.182336      -8.181425    
  -8.170906      -8.166845      -8.166245      -8.160969      -8.159537    
  -8.149439      -8.147336      -8.140734      -8.137977      -8.132435    
  -8.129214      -8.124541      -8.122763      -8.112086      -8.102904    
  -8.099444      -8.092505      -8.078438      -8.071856      -8.065634    
  -8.060389      -8.059027      -8.056590      -8.054696      -8.052329    
  -8.050770      -8.045053      -8.042628      -8.041228      -8.038328    
  -8.032738      -8.028869      -8.020555      -8.016976      -8.013154    
  -8.005219      -7.999494      -7.995505      -7.992163      -7.991287    
  -7.988566      -7.985812      -7.979673      -7.975806      -7.973587    
  -7.970705      -7.959627      -7.953980      -7.937710      -7.927401    
  -7.925876      -7.922281      -7.919086      -7.912566      -7.909116    
  -7.907839      -7.904825      -7.899120      -7.895669      -7.892553    
  -7.878317      -7.876941      -7.870864      -7.867272      -7.865561    
  -7.860552      -7.859861      -7.852359      -7.847020      -7.844592    
  -7.840573      -7.835908      -7.827816      -7.820377      -7.819643    
  -7.817190      -7.814993      -7.812473      -7.811001      -7.805655    
  -7.801225      -7.795576      -7.786458      -7.782630      -7.780208    
  -7.776257      -7.775244      -7.773687      -7.772316      -7.768780    
  -7.766301      -7.761784      -7.759370      -7.756642      -7.748069    
  -7.742582      -7.741335      -7.738052      -7.736813      -7.734868    
  -7.732800      -7.727327      -7.724337      -7.721700      -7.719780    
  -7.716267      -7.711828      -7.706166      -7.703078      -7.700524    
  -7.699042      -7.696631      -7.695541      -7.694221      -7.693232    
  -7.692227      -7.689875      -7.688390      -7.681845      -7.678982    
  -7.670495      -7.669177      -7.668323      -7.657974      -7.656715    
  -7.648715      -7.645298      -7.639044      -7.634867      -7.630656    
  -7.626913      -7.626132      -7.623485      -7.621080      -7.620369    
  -7.614106      -7.602398      -7.600004      -7.595400      -7.593263    
  -7.584428      -7.579861      -7.577803      -7.576194      -7.575347    
  -7.572919      -7.570259      -7.564566      -7.561003      -7.557582    
  -7.554657      -7.552195      -7.547046      -7.540908      -7.538538    
  -7.534432      -7.532818      -7.528211      -7.525739      -7.522441    
  -7.519659      -7.518308      -7.514650      -7.506539      -7.505114    
  -7.500716      -7.498818      -7.496734      -7.494709      -7.492706    
  -7.489872      -7.485494      -7.484325      -7.482538      -7.479457    
  -7.473854      -7.472250      -7.470675      -7.469265      -7.466710    
  -7.462552      -7.456558      -7.455190      -7.454311      -7.452646    
  -7.448604      -7.447323      -7.443602      -7.442080      -7.441146    
  -7.437486      -7.435928      -7.434258      -7.432895      -7.431023    
  -7.428768      -7.426775      -7.424628      -7.421309      -7.418559    
  -7.417572      -7.415396      -7.414401      -7.406357      -7.404949    
  -7.402509      -7.395357      -7.393048      -7.391136      -7.384598    
  -7.382389      -7.380024      -7.379212      -7.378722      -7.375648    
  -7.372470      -7.371524      -7.371032      -7.369328      -7.366311    
  -7.361643      -7.360936      -7.359827      -7.357224      -7.354470    
  -7.348361      -7.345889      -7.343710      -7.343526      -7.341130    
  -7.336981      -7.333718      -7.331563      -7.329926      -7.327908    
  -7.326098      -7.322740      -7.318045      -7.311780      -7.310426    
  -7.308055      -7.303986      -7.303057      -7.297594      -7.295535    
  -7.294597      -7.289550      -7.288642      -7.285155      -7.283365    
  -7.281556      -7.279091      -7.277631      -7.276571      -7.274738    
  -7.273201      -7.271194      -7.266998      -7.263484      -7.262608    
  -7.261758      -7.261146      -7.259038      -7.257849      -7.255431    
  -7.251315      -7.249720      -7.249469      -7.246752      -7.245935    
  -7.243776      -7.243077      -7.238316      -7.235048      -7.231115    
  -7.229394      -7.227675      -7.226317      -7.225684      -7.223470    
  -7.218961      -7.217882      -7.214348      -7.211876      -7.210855    
  -7.207953      -7.204914      -7.203280      -7.202073      -7.201393    
  -7.198139      -7.196765      -7.193620      -7.191592      -7.188855    
  -7.185984      -7.183290      -7.180638      -7.177788      -7.176585    
  -7.175395      -7.173871      -7.170780      -7.168747      -7.167696    
  -7.167129      -7.166120      -7.163693      -7.162594      -7.161377    
  -7.158523      -7.157137      -7.155200      -7.153704      -7.152395    
  -7.150264      -7.146844      -7.145412      -7.144660      -7.141160    
  -7.138659      -7.137499      -7.133148      -7.130686      -7.129208    
  -7.127695      -7.126393      -7.124629      -7.122763      -7.122309    
  -7.119871      -7.118659      -7.113823      -7.111381      -7.110726    
  -7.108570      -7.107443      -7.104551      -7.103859      -7.100874    
  -7.100035      -7.098968      -7.096636      -7.095954      -7.094725    
  -7.093336      -7.092084      -7.091205      -7.089436      -7.088608    
  -7.086866      -7.085663      -7.084240      -7.082880      -7.080298    
  -7.078709      -7.077456      -7.075702      -7.074675      -7.073905    
  -7.073046      -7.071011      -7.069180      -7.067204      -7.063533    
  -7.063003      -7.061481      -7.060969      -7.060080      -7.059832    
  -7.059268      -7.058145      -7.057204      -7.054785      -7.051699    
  -7.047533      -7.046449      -7.045766      -7.041771      -7.039932    
  -7.038973      -7.037894      -7.036697      -7.035954      -7.034380    
  -7.032716      -7.031559      -7.027679      -7.025435      -7.024093    
  -7.022553      -7.021429      -7.019115      -7.017327      -7.016126    
  -7.015888      -7.015078      -7.014572      -7.011193      -7.010578    
  -7.009153      -7.008631      -7.007351      -7.005574      -7.003917    
  -7.001971      -7.000977      -6.998345      -6.997753      -6.997326    
  -6.996207      -6.995078      -6.994604      -6.990747      -6.989676    
  -6.988054      -6.987468      -6.984277      -6.981116      -6.978779    
  -6.978207      -6.976420      -6.976019      -6.974514      -6.972125    
  -6.971005      -6.969389      -6.967578      -6.965652      -6.962162    
  -6.959024      -6.958042      -6.955651      -6.953620      -6.952269    
  -6.951255      -6.950223      -6.949206      -6.948358      -6.947683    
  -6.945518      -6.943172      -6.941857      -6.940960      -6.938622    
  -6.938115      -6.937529      -6.935789      -6.935157      -6.934883    
  -6.930120      -6.927239      -6.924946      -6.921600      -6.920922    
  -6.918086      -6.916397      -6.915112      -6.913661      -6.912365    
  -6.911164      -6.909781      -6.907596      -6.905231      -6.904047    
  -6.902881      -6.900145      -6.897697      -6.895071      -6.894351    
  -6.893330      -6.892082      -6.890721      -6.889703      -6.888823    
  -6.887064      -6.884437      -6.882432      -6.881895      -6.879453    
  -6.876437      -6.875704      -6.873872      -6.872513      -6.870047    
  -6.869506      -6.868303      -6.862791      -6.860646      -6.859248    
  -6.857988      -6.855868      -6.853379      -6.852801      -6.852003    
  -6.850504      -6.846663      -6.845728      -6.842116      -6.840259    
  -6.839181      -6.838174      -6.834888      -6.834627      -6.833501    
  -6.830948      -6.829185      -6.827624      -6.825843      -6.824068    
  -6.823505      -6.822736      -6.821110      -6.817014      -6.814311    
  -6.813402      -6.812252      -6.809190      -6.806612      -6.805095    
  -6.804097      -6.803606      -6.801136      -6.799169      -6.797791    
  -6.795617      -6.793383      -6.791709      -6.790309      -6.789230    
  -6.788024      -6.785290      -6.783185      -6.780083      -6.778721    
  -6.775712      -6.774680      -6.774122      -6.773514      -6.772509    
  -6.770313      -6.769680      -6.767239      -6.766601      -6.761438    
  -6.759775      -6.757214      -6.754983      -6.754107      -6.752366    
  -6.751199      -6.749531      -6.746837      -6.744695      -6.741969    
  -6.740011      -6.737674      -6.734071      -6.732411      -6.730658    
  -6.729262      -6.727304      -6.725345      -6.724473      -6.722012    
  -6.721046      -6.718548      -6.717138      -6.716111      -6.714855    
  -6.713673      -6.710393      -6.707445      -6.705067      -6.703395    
  -6.701577      -6.700545      -6.700023      -6.698853      -6.696952    
  -6.695403      -6.691615      -6.689086      -6.687512      -6.686836    
  -6.686019      -6.684248      -6.682487      -6.679125      -6.678647    
  -6.676061      -6.674163      -6.673843      -6.672015      -6.670534    
  -6.668402      -6.666835      -6.662267      -6.659846      -6.657808    
  -6.655340      -6.653069      -6.651032      -6.648510      -6.645002    
  -6.641464      -6.639232      -6.636748      -6.634009      -6.632215    
  -6.629154      -6.627491      -6.626292      -6.625743      -6.624614    
  -6.622604      -6.619108      -6.613235      -6.612409      -6.610856    
  -6.608937      -6.607269      -6.605821      -6.601621      -6.599491    
  -6.597962      -6.596162      -6.593081      -6.590047      -6.587081    
  -6.582647      -6.582095      -6.579597      -6.577379      -6.576441    
  -6.574874      -6.574106      -6.572257      -6.570987      -6.569289    
  -6.566206      -6.563313      -6.561529      -6.560857      -6.559597    
  -6.556707      -6.555658      -6.552360      -6.551451      -6.544781    
  -6.543346      -6.541883      -6.537949      -6.537438      -6.536002    
  -6.532723      -6.532059      -6.530209      -6.527870      -6.525328    
  -6.521479      -6.520015      -6.518962      -6.518747      -6.515620    
  -6.513134      -6.512780      -6.511583      -6.509724      -6.507051    
  -6.501762      -6.500114      -6.498149      -6.494934      -6.493792    
  -6.491531      -6.488769      -6.486966      -6.485152      -6.484590    
  -6.483182      -6.480262      -6.473786      -6.469319      -6.468046    
  -6.466133      -6.458681      -6.457515      -6.456486      -6.452442    
  -6.448241      -6.447772      -6.444933      -6.442717      -6.442413    
  -6.441944      -6.440939      -6.437917      -6.435123      -6.433497    
  -6.431961      -6.426407      -6.424082      -6.422749      -6.419208    
  -6.417345      -6.416362      -6.412988      -6.412046      -6.403273    
  -6.401048      -6.398206      -6.395627      -6.392825      -6.391084    
  -6.390667      -6.387959      -6.386173      -6.384825      -6.384327    
  -6.380590      -6.379425      -6.377532      -6.375921      -6.374693    
  -6.373456      -6.372114      -6.367586      -6.366603      -6.364615    
  -6.360551      -6.358365      -6.355570      -6.353783      -6.352291    
  -6.350511      -6.347383      -6.346319      -6.343719      -6.342688    
  -6.341449      -6.339604      -6.337009      -6.334274      -6.332046    
  -6.328782      -6.328014      -6.326210      -6.325330      -6.321822    
  -6.320760      -6.318436      -6.317488      -6.315892      -6.314466    
  -6.312690      -6.309963      -6.309261      -6.307769      -6.305423    
  -6.303882      -6.301556      -6.300765      -6.300333      -6.296672    
  -6.293964      -6.291706      -6.290820      -6.289745      -6.288293    
  -6.287214      -6.284091      -6.282269      -6.279904      -6.278400    
  -6.273964      -6.268313      -6.267367      -6.263793      -6.262497    
  -6.261416      -6.259335      -6.258451      -6.256538      -6.255449    
  -6.250228      -6.242612      -6.242312      -6.240842      -6.238594    
  -6.237586      -6.237172      -6.235687      -6.232018      -6.228673    
  -6.226579      -6.226117      -6.225016      -6.224451      -6.223030    
  -6.219984      -6.217999      -6.216220      -6.214158      -6.213760    
  -6.212863      -6.211531      -6.206566      -6.205447      -6.203671    
  -6.202217      -6.199900      -6.199104      -6.197299      -6.196558    
  -6.195470      -6.194188      -6.191658      -6.189718      -6.187640    
  -6.186630      -6.186204      -6.184857      -6.182932      -6.181982    
  -6.180118      -6.178928      -6.176686      -6.176178      -6.173689    
  -6.172285      -6.171753      -6.169641      -6.168651      -6.167639    
  -6.166923      -6.165730      -6.164848      -6.163811      -6.162022    
  -6.159440      -6.158266      -6.157898      -6.154695      -6.153636    
  -6.152975      -6.151322      -6.149719      -6.146812      -6.145546    
  -6.144454      -6.142678      -6.141646      -6.140643      -6.140076    
  -6.136073      -6.132964      -6.131242      -6.129859      -6.123305    
  -6.121031      -6.120227      -6.118975      -6.117398      -6.115004    
  -6.111536      -6.110367      -6.108306      -6.107839      -6.105786    
  -6.103223      -6.101936      -6.100427      -6.098639      -6.098405    
  -6.097879      -6.096926      -6.094725      -6.093912      -6.090085    
  -6.088844      -6.085724      -6.085187      -6.084425      -6.081382    
  -6.079668      -6.079263      -6.076478      -6.075450      -6.074686    
  -6.073433      -6.072205      -6.071137      -6.068375      -6.067642    
  -6.064649      -6.062500      -6.062281      -6.060110      -6.059560    
  -6.059058      -6.058613      -6.054632      -6.053893      -6.051722    
  -6.050568      -6.048635      -6.046577      -6.045115      -6.043883    
  -6.042366      -6.041339      -6.040847      -6.039384      -6.038460    
  -6.037291      -6.035843      -6.034555      -6.033399      -6.032148    
  -6.029522      -6.027539      -6.023191      -6.022518      -6.020019    
  -6.019346      -6.016723      -6.013963      -6.012944      -6.011868    
  -6.010385      -6.008591      -6.008251      -6.007470      -6.006581    
  -6.004979      -6.004027      -6.002134      -5.999531      -5.995816    
  -5.995061      -5.992935      -5.989559      -5.988748      -5.988205    
  -5.986737      -5.984254      -5.980872      -5.979497      -5.977264    
  -5.976060      -5.974599      -5.972856      -5.971589      -5.970881    
  -5.967162      -5.966205      -5.962942      -5.961857      -5.959957    
  -5.959118      -5.958659      -5.957148      -5.955258      -5.950408    
  -5.949262      -5.947305      -5.946007      -5.943382      -5.942752    
  -5.940724      -5.939510      -5.938285      -5.935938      -5.934578    
  -5.933820      -5.931971      -5.931054      -5.929739      -5.929213    
  -5.927596      -5.925257      -5.922264      -5.921570      -5.920323    
  -5.918368      -5.918136      -5.916692      -5.915896      -5.915749    
  -5.913921      -5.912333      -5.911717      -5.910686      -5.908616    
  -5.907102      -5.905572      -5.903656      -5.901888      -5.899394    
  -5.898905      -5.897749      -5.896211      -5.895655      -5.894458    
  -5.893396      -5.890254      -5.888246      -5.886617      -5.884790    
  -5.882879      -5.880478      -5.879352      -5.878021      -5.875525    
  -5.874454      -5.873816      -5.872505      -5.871361      -5.870085    
  -5.867325      -5.865353      -5.863807      -5.862566      -5.861401    
  -5.859516      -5.856521      -5.855587      -5.854813      -5.852808    
  -5.851080      -5.850270      -5.848500      -5.847635      -5.846512    
  -5.845262      -5.843489      -5.840513      -5.839966      -5.838641    
  -5.836750      -5.835420      -5.832651      -5.830300      -5.828874    
  -5.827162      -5.826250      -5.824506      -5.820662      -5.819212    
  -5.817476      -5.816160      -5.814624      -5.812970      -5.811930    
  -5.808835      -5.808381      -5.804846      -5.802141      -5.801775    
  -5.800818      -5.800363      -5.799789      -5.798372      -5.796263    
  -5.795290      -5.793165      -5.792156      -5.791075      -5.789649    
  -5.788443      -5.787074      -5.786110      -5.784114      -5.782770    
  -5.780997      -5.778116      -5.776680      -5.774361      -5.773864    
  -5.772785      -5.772111      -5.771321      -5.768556      -5.766667    
  -5.761043      -5.760357      -5.755246      -5.754351      -5.753306    
  -5.751736      -5.750456      -5.748124      -5.747164      -5.745543    
  -5.744129      -5.742037      -5.741138      -5.739538      -5.737003    
  -5.735663      -5.732789      -5.730751      -5.729601      -5.726623    
  -5.726440      -5.724428      -5.722861      -5.720396      -5.717536    
  -5.717167      -5.715847      -5.713860      -5.712213      -5.711113    
  -5.706985      -5.706878      -5.704504      -5.702997      -5.701139    
  -5.698882      -5.697093      -5.693945      -5.692678      -5.690486    
  -5.687696      -5.687220      -5.684070      -5.683418      -5.680296    
  -5.678234      -5.677190      -5.675036      -5.671542      -5.670178    
  -5.669977      -5.669102      -5.667599      -5.665830      -5.665098    
  -5.663769      -5.660937      -5.658502      -5.655372      -5.653491    
  -5.650665      -5.649219      -5.648150      -5.647127      -5.645635    
  -5.644001      -5.641986      -5.640543      -5.637870      -5.635754    
  -5.634142      -5.632627      -5.631129      -5.629697      -5.628556    
  -5.624885      -5.622123      -5.619419      -5.617360      -5.615591    
  -5.611162      -5.610433      -5.609396      -5.607908      -5.605968    
  -5.604825      -5.603159      -5.601459      -5.600362      -5.597744    
  -5.594964      -5.592752      -5.590024      -5.588555      -5.586904    
  -5.585000      -5.584377      -5.583739      -5.582653      -5.581420    
  -5.580235      -5.578524      -5.577154      -5.575284      -5.572747    
  -5.571605      -5.569722      -5.568030      -5.567417      -5.566000    
  -5.564674      -5.564200      -5.560655      -5.559188      -5.558166    
  -5.555954      -5.552258      -5.549242      -5.548451      -5.545447    
  -5.542517      -5.541259      -5.538712      -5.536192      -5.533908    
  -5.533131      -5.529036      -5.525782      -5.524534      -5.523649    
  -5.520356      -5.518876      -5.517884      -5.515895      -5.514866    
  -5.513573      -5.512139      -5.508172      -5.505229      -5.504449    
  -5.503366      -5.502516      -5.500150      -5.497439      -5.496960    
  -5.494387      -5.493814      -5.492486      -5.489924      -5.489169    
  -5.488010      -5.486629      -5.485421      -5.484893      -5.480545    
  -5.479618      -5.478102      -5.473157      -5.471706      -5.470639    
  -5.468097      -5.465933      -5.464708      -5.462326      -5.458840    
  -5.455221      -5.451944      -5.449776      -5.448690      -5.446659    
  -5.445220      -5.443994      -5.443316      -5.442147      -5.439992    
  -5.439088      -5.435620      -5.432532      -5.431907      -5.428710    
  -5.426931      -5.424620      -5.422473      -5.419067      -5.418484    
  -5.417673      -5.415287      -5.413197      -5.411609      -5.410643    
  -5.409643      -5.408892      -5.406351      -5.405486      -5.403436    
  -5.403287      -5.402663      -5.398534      -5.397915      -5.396138    
  -5.393924      -5.391219      -5.387713      -5.384646      -5.383326    
  -5.380404      -5.379316      -5.379207      -5.376553      -5.375508    
  -5.373741      -5.372866      -5.371244      -5.366944      -5.362923    
  -5.361722      -5.359300      -5.357955      -5.356599      -5.353773    
  -5.351414      -5.349216      -5.346202      -5.344700      -5.344375    
  -5.343375      -5.341958      -5.339419      -5.336299      -5.330722    
  -5.327119      -5.323466      -5.321210      -5.320633      -5.315951    
  -5.314085      -5.311613      -5.309168      -5.307004      -5.304032    
  -5.302185      -5.300973      -5.298351      -5.296458      -5.294465    
  -5.294289      -5.292275      -5.289416      -5.288473      -5.286378    
  -5.284333      -5.282898      -5.279875      -5.278955      -5.276523    
  -5.276044      -5.275202      -5.273748      -5.272892      -5.272118    
  -5.269712      -5.269093      -5.266924      -5.266116      -5.263011    
  -5.261516      -5.258400      -5.256534      -5.254220      -5.253381    
  -5.251836      -5.249370      -5.249039      -5.246951      -5.246017    
  -5.243577      -5.239615      -5.237758      -5.237168      -5.234004    
  -5.233133      -5.231231      -5.226009      -5.225443      -5.222518    
  -5.221191      -5.219064      -5.217504      -5.215707      -5.212891    
  -5.211994      -5.209809      -5.205950      -5.204128      -5.201464    
  -5.199733      -5.196949      -5.195251      -5.192677      -5.192513    
  -5.190463      -5.189767      -5.187849      -5.184124      -5.181818    
  -5.180943      -5.179133      -5.177171      -5.176459      -5.173821    
  -5.172605      -5.170034      -5.168328      -5.165888      -5.164036    
  -5.161541      -5.159750      -5.155866      -5.154713      -5.152643    
  -5.148438      -5.147342      -5.146794      -5.145020      -5.142537    
  -5.140655      -5.138839      -5.135460      -5.132351      -5.130386    
  -5.127394      -5.126752      -5.124685      -5.121157      -5.120130    
  -5.118807      -5.117862      -5.116181      -5.115057      -5.113100    
  -5.112021      -5.108217      -5.105738      -5.105281      -5.103933    
  -5.100961      -5.098991      -5.096683      -5.095461      -5.092597    
  -5.090310      -5.086205      -5.084086      -5.081473      -5.079072    
  -5.076882      -5.075179      -5.073077      -5.072056      -5.070239    
  -5.068747      -5.068015      -5.066429      -5.064167      -5.063288    
  -5.061254      -5.058990      -5.056832      -5.054126      -5.050649    
  -5.048922      -5.048110      -5.045580      -5.043690      -5.039587    
  -5.036949      -5.036017      -5.031305      -5.029200      -5.028840    
  -5.026259      -5.023310      -5.019223      -5.017734      -5.016782    
  -5.014486      -5.014066      -5.012604      -5.011837      -5.009185    
  -5.007801      -5.004539      -5.000644      -4.998914      -4.997929    
  -4.997445      -4.995080      -4.993327      -4.992056      -4.990191    
  -4.989131      -4.988523      -4.986372      -4.985009      -4.979779    
  -4.976274      -4.975162      -4.973674      -4.971575      -4.966947    
  -4.966582      -4.965750      -4.963772      -4.960801      -4.955338    
  -4.951919      -4.949149      -4.946758      -4.944466      -4.941963    
  -4.941703      -4.937918      -4.935489      -4.934783      -4.933032    
  -4.926207      -4.924043      -4.920746      -4.919168      -4.918794    
  -4.916844      -4.914318      -4.911790      -4.909380      -4.906565    
  -4.903006      -4.901299      -4.899498      -4.897864      -4.896547    
  -4.896191      -4.894570      -4.891822      -4.889119      -4.888415    
  -4.885895      -4.885190      -4.883262      -4.879190      -4.877211    
  -4.876657      -4.876039      -4.874166      -4.873589      -4.871353    
  -4.868804      -4.865241      -4.863466      -4.862582      -4.861769    
  -4.859898      -4.859124      -4.859034      -4.858302      -4.856135    
  -4.855046      -4.852476      -4.851171      -4.849878      -4.848277    
  -4.847558      -4.846232      -4.845540      -4.843721      -4.838325    
  -4.836506      -4.833014      -4.830227      -4.827169      -4.826215    
  -4.824030      -4.822494      -4.819774      -4.818733      -4.815496    
  -4.813715      -4.810583      -4.806620      -4.804232      -4.803533    
  -4.801021      -4.798747      -4.798206      -4.792300      -4.791070    
  -4.788257      -4.785366      -4.782761      -4.781231      -4.779338    
  -4.777905      -4.774380      -4.772922      -4.769260      -4.767724    
  -4.764526      -4.762494      -4.760423      -4.759057      -4.757144    
  -4.755936      -4.752676      -4.751924      -4.751164      -4.749884    
  -4.748407      -4.743793      -4.742466      -4.741129      -4.739355    
  -4.738106      -4.734983      -4.733692      -4.731905      -4.730793    
  -4.727573      -4.726458      -4.724371      -4.722151      -4.720071    
  -4.715221      -4.712183      -4.707842      -4.705666      -4.703189    
  -4.700529      -4.697515      -4.696779      -4.693414      -4.692054    
  -4.688373      -4.686060      -4.683743      -4.681244      -4.679888    
  -4.678775      -4.675644      -4.674137      -4.670512      -4.670113    
  -4.668662      -4.666708      -4.665677      -4.664854      -4.662171    
  -4.660375      -4.659601      -4.657159      -4.654014      -4.651367    
  -4.646615      -4.644978      -4.639938      -4.638872      -4.633586    
  -4.631691      -4.629248      -4.628763      -4.626398      -4.624211    
  -4.622095      -4.620102      -4.618980      -4.617694      -4.615356    
  -4.614953      -4.614413      -4.612957      -4.611174      -4.610182    
  -4.609375      -4.604899      -4.603475      -4.601091      -4.599457    
  -4.595336      -4.593706      -4.589560      -4.588167      -4.585975    
  -4.583108      -4.580640      -4.577112      -4.576589      -4.574763    
  -4.573219      -4.570424      -4.568426      -4.565885      -4.564364    
  -4.562526      -4.559491      -4.558978      -4.557400      -4.555803    
  -4.554306      -4.552321      -4.551242      -4.548394      -4.546844    
  -4.543483      -4.541167      -4.539299      -4.537644      -4.536355    
  -4.533930      -4.530225      -4.529022      -4.528265      -4.527899    
  -4.525858      -4.524823      -4.522901      -4.522273      -4.517897    
  -4.515913      -4.514286      -4.511806      -4.509255      -4.506505    
  -4.504055      -4.500646      -4.493435      -4.491364      -4.488979    
  -4.487265      -4.483032      -4.481556      -4.479521      -4.478606    
  -4.478103      -4.476618      -4.475379      -4.474504      -4.473590    
  -4.470814      -4.468321      -4.467333      -4.465093      -4.461147    
  -4.455856      -4.455232      -4.452167      -4.450390      -4.445142    
  -4.444220      -4.442677      -4.441081      -4.439677      -4.437139    
  -4.436069      -4.434372      -4.431979      -4.429552      -4.427516    
  -4.425089      -4.422046      -4.420634      -4.416242      -4.415778    
  -4.413960      -4.411504      -4.407454      -4.405369      -4.403782    
  -4.401975      -4.400058      -4.396649      -4.392366      -4.392043    
  -4.390844      -4.389392      -4.389275      -4.387959      -4.386903    
