0.3970219	0.3972038	0.3973269	0.3974116	0.3974717	0.3975143	0.3975435	0.3975621	0.3975752	0.3975834	0.3975877	0.3975891	0.3975877	0.3975829	0.3975753	0.3975622	0.3975431	0.3975148	0.3974723	0.3974127	0.3973278	0.3972046	0.3970231	0.3967575	0.3963662	0.3957662	0.3948503	0.3934071	0.3909905	0.3871119	0.3808798	0.3696906	0.3508477	0.3201828	0.2653583	0.2210192	0.2653336	0.3201665	0.3508382	0.3696837	0.3808752	0.3871095	0.3909874	0.3934048	0.3948476	0.3957645	0.3963644	0.3967567
0.3970094	0.3971952	0.3973214	0.3974085	0.3974697	0.397512	0.3975421	0.3975625	0.3975753	0.3975839	0.3975881	0.3975889	0.3975882	0.3975845	0.3975755	0.3975628	0.397543	0.397513	0.3974707	0.3974098	0.3973225	0.3971971	0.397011	0.3967374	0.3963338	0.3957118	0.3947572	0.3932342	0.3906539	0.386492	0.3797048	0.3673168	0.3455552	0.3029541	0.1989087	0.036680631	0.1988504	0.3029286	0.3455431	0.3673086	0.3796999	0.3864878	0.3906505	0.3932321	0.3947548	0.3957105	0.3963317	0.3967363
0.3970164	0.3972001	0.3973238	0.3974108	0.3974706	0.397512	0.3975416	0.3975601	0.3975736	0.3975804	0.3975851	0.3975874	0.3975861	0.3975812	0.3975735	0.3975613	0.3975414	0.3975127	0.3974712	0.3974107	0.3973254	0.3972012	0.3970183	0.3967489	0.3963515	0.3957413	0.3948054	0.393324	0.3908249	0.3868081	0.3803021	0.3685222	0.3483172	0.31257	0.2391084	0.1695216	0.2390716	0.3125496	0.3483064	0.3685143	0.3802973	0.3868046	0.3908229	0.393321	0.3948036	0.3957396	0.3963503	0.3967474
0.3970428	0.3972168	0.3973342	0.3974162	0.3974737	0.3975127	0.3975393	0.3975578	0.3975694	0.3975759	0.3975801	0.397581	0.3975806	0.3975765	0.397569	0.3975587	0.3975403	0.3975136	0.3974736	0.3974167	0.3973355	0.3972178	0.3970441	0.3967892	0.3964162	0.3958485	0.3949857	0.3936509	0.391453	0.3879552	0.3824711	0.3729163	0.357352	0.3359244	0.3081641	0.2907613	0.3081535	0.335914	0.3573436	0.3729097	0.3824671	0.3879516	0.3914511	0.3936501	0.394985	0.3958471	0.3964145	0.3967881
0.3970842	0.3972424	0.3973505	0.3974262	0.397478	0.3975127	0.3975369	0.397552	0.397562	0.397568	0.397572	0.3975721	0.397571	0.3975681	0.3975629	0.3975531	0.3975379	0.3975141	0.3974782	0.3974266	0.3973526	0.3972445	0.397086	0.3968542	0.3965185	0.3960173	0.3952658	0.3941413	0.3923588	0.3895721	0.3854405	0.3788684	0.3686373	0.3562244	0.3452215	0.3403814	0.3452176	0.3562183	0.3686316	0.3788634	0.3854367	0.3895694	0.3923568	0.3941396	0.3952641	0.3960157	0.3965164	0.3968527
0.3971372	0.3972763	0.3973714	0.3974368	0.3974825	0.3975129	0.3975328	0.3975437	0.3975508	0.3975548	0.3975565	0.3975576	0.3975574	0.3975556	0.3975517	0.3975445	0.3975323	0.3975138	0.3974838	0.3974387	0.3973731	0.3972772	0.3971386	0.3969363	0.3966455	0.3962231	0.3956006	0.3946974	0.3933442	0.391279	0.3883472	0.3842621	0.3785217	0.3718066	0.3664098	0.3643773	0.3664082	0.3718029	0.3785177	0.3842584	0.3883435	0.3912756	0.3933429	0.3946953	0.395598	0.3962208	0.3966439	0.3969342
0.3971948	0.3973126	0.3973929	0.3974488	0.3974857	0.397509	0.397523	0.3975304	0.3975338	0.3975351	0.3975355	0.3975368	0.3975362	0.3975359	0.3975343	0.3975309	0.3975233	0.3975098	0.3974862	0.3974503	0.397395	0.397314	0.3971967	0.3970249	0.3967825	0.3964386	0.395945	0.3952465	0.3942623	0.3928265	0.3908165	0.3882438	0.3851213	0.3817583	0.379098	0.3780988	0.3790968	0.3817567	0.3851185	0.3882416	0.390814	0.3928236	0.3942603	0.395245	0.3959421	0.3964373	0.3967818	0.3970237
0.3972523	0.397348	0.397414	0.3974573	0.3974845	0.3974999	0.3975075	0.3975097	0.397509	0.3975071	0.3975058	0.3975049	0.3975052	0.3975067	0.3975094	0.3975098	0.3975077	0.3975005	0.3974859	0.3974585	0.3974148	0.3973497	0.3972545	0.3971145	0.3969179	0.3966466	0.3962671	0.3957428	0.3950372	0.3940807	0.392783	0.3911504	0.3893051	0.3874855	0.3860994	0.3855789	0.3860995	0.3874846	0.389304	0.3911484	0.3927807	0.3940775	0.3950354	0.395741	0.3962661	0.3966451	0.396917	0.3971142
0.397305	0.3973795	0.3974294	0.3974596	0.3974765	0.397483	0.397483	0.3974781	0.3974714	0.3974648	0.3974623	0.3974603	0.3974617	0.3974652	0.3974719	0.3974783	0.3974832	0.3974835	0.3974778	0.3974612	0.3974309	0.3973816	0.3973072	0.3971985	0.3970438	0.3968336	0.3965495	0.3961657	0.395663	0.3950204	0.3942116	0.3932318	0.392151	0.3911214	0.3903592	0.3900744	0.390359	0.3911214	0.3921503	0.3932303	0.3942098	0.3950175	0.3956603	0.3961648	0.3965474	0.396832	0.397043	0.397197
0.3973491	0.3974038	0.3974371	0.3974539	0.3974582	0.3974537	0.397444	0.3974306	0.397417	0.3974055	0.3973979	0.3973953	0.397397	0.3974053	0.3974165	0.397431	0.3974445	0.3974544	0.3974594	0.3974547	0.3974389	0.3974048	0.3973502	0.3972702	0.3971547	0.3969959	0.3967849	0.3965099	0.3961573	0.3957192	0.3951995	0.3946115	0.3939983	0.3934388	0.393037	0.3928889	0.3930364	0.3934391	0.3939978	0.3946105	0.3951979	0.395717	0.3961554	0.3965093	0.3967833	0.3969939	0.3971531	0.3972678
0.3973826	0.3974168	0.3974339	0.3974353	0.3974257	0.3974078	0.3973858	0.3973611	0.397338	0.3973194	0.3973072	0.3973027	0.397307	0.3973188	0.3973381	0.3973622	0.3973863	0.3974084	0.3974265	0.3974366	0.3974355	0.3974188	0.3973837	0.3973277	0.3972448	0.3971292	0.3969755	0.3967804	0.3965374	0.3962433	0.3959027	0.3955328	0.3951661	0.3948476	0.3946291	0.3945516	0.3946296	0.3948482	0.3951652	0.3955321	0.3959015	0.3962421	0.3965361	0.3967789	0.3969746	0.3971275	0.3972433	0.3973259
0.3974023	0.3974176	0.3974151	0.3974012	0.3973743	0.3973395	0.3973014	0.3972618	0.3972249	0.3971944	0.3971759	0.3971683	0.3971761	0.3971948	0.3972248	0.3972622	0.3973011	0.3973406	0.3973755	0.3974017	0.3974176	0.3974187	0.3974043	0.3973699	0.3973145	0.3972351	0.3971272	0.3969894	0.3968209	0.3966255	0.3964048	0.396172	0.3959455	0.3957538	0.3956239	0.395579	0.3956249	0.3957541	0.3959448	0.3961703	0.3964038	0.396625	0.3968204	0.3969887	0.397125	0.3972332	0.3973126	0.397369
0.3974064	0.3974014	0.3973795	0.3973446	0.3972972	0.3972411	0.3971791	0.3971164	0.397059	0.3970124	0.396982	0.3969708	0.3969808	0.3970117	0.3970588	0.397117	0.3971806	0.397242	0.3972981	0.3973459	0.3973815	0.3974027	0.3974088	0.3973956	0.3973646	0.3973132	0.3972414	0.3971479	0.3970328	0.3969008	0.396756	0.3966072	0.3964677	0.3963518	0.3962742	0.3962468	0.3962745	0.3963518	0.3964681	0.3966073	0.3967547	0.3968987	0.3970315	0.3971464	0.3972401	0.3973126	0.3973632	0.3973935
0.3973938	0.397367	0.3973225	0.3972616	0.3971871	0.397099	0.3970036	0.3969073	0.3968175	0.3967447	0.3966972	0.3966793	0.3966964	0.3967447	0.3968182	0.3969061	0.3970038	0.3971001	0.3971887	0.3972641	0.3973243	0.3973681	0.3973956	0.397403	0.3973948	0.3973677	0.3973242	0.3972642	0.397188	0.3971002	0.397004	0.3969069	0.3968183	0.3967448	0.3966971	0.3966795	0.3966967	0.3967449	0.3968181	0.3969068	0.3970028	0.3970982	0.3971862	0.3972619	0.3973222	0.3973677	0.3973938	0.397403
0.3973624	0.3973119	0.3972405	0.3971469	0.3970327	0.3968998	0.3967552	0.3966072	0.3964682	0.3963514	0.396274	0.3962469	0.3962739	0.396352	0.3964687	0.3966078	0.3967565	0.3969007	0.3970332	0.3971471	0.3972417	0.3973137	0.3973647	0.397395	0.3974091	0.3974028	0.3973814	0.3973461	0.3972988	0.3972422	0.3971802	0.3971169	0.3970586	0.3970115	0.3969817	0.39697	0.396982	0.3970117	0.3970592	0.3971166	0.3971786	0.3972406	0.3972967	0.3973441	0.3973796	0.3974012	0.3974072	0.3973944
0.3973129	0.3972332	0.3971255	0.3969885	0.39682	0.3966246	0.3964041	0.3961707	0.3959461	0.3957535	0.3956242	0.3955797	0.3956242	0.3957539	0.3959456	0.396172	0.396405	0.3966256	0.3968209	0.3969885	0.3971274	0.3972351	0.3973143	0.3973696	0.3974033	0.3974193	0.3974177	0.3974019	0.397376	0.3973414	0.3973022	0.3972619	0.397225	0.3971954	0.3971753	0.3971682	0.3971754	0.3971949	0.3972254	0.3972618	0.3973011	0.3973397	0.3973746	0.3974002	0.3974157	0.3974183	0.3974028	0.3973687
0.3972436	0.3971275	0.3969743	0.3967785	0.3965358	0.3962421	0.3959016	0.395532	0.3951655	0.3948485	0.3946289	0.3945516	0.3946292	0.3948479	0.3951666	0.395533	0.3959025	0.3962438	0.396538	0.3967807	0.3969764	0.3971297	0.3972446	0.3973273	0.3973842	0.3974189	0.3974353	0.3974373	0.3974271	0.3974096	0.3973864	0.3973609	0.3973383	0.3973196	0.3973073	0.3973021	0.3973071	0.397319	0.3973376	0.3973608	0.397385	0.3974084	0.3974263	0.3974352	0.397434	0.3974171	0.3973832	0.397326
0.3971531	0.3969936	0.3967823	0.3965079	0.3961552	0.3957177	0.3951977	0.3946108	0.3939979	0.3934392	0.3930364	0.3928898	0.3930369	0.3934391	0.3939989	0.3946109	0.3951988	0.3957193	0.3961571	0.3965104	0.396785	0.3969961	0.3971551	0.3972704	0.3973514	0.397405	0.3974386	0.3974554	0.3974596	0.3974558	0.3974443	0.3974314	0.3974166	0.3974054	0.3973982	0.3973953	0.3973982	0.3974057	0.3974169	0.3974311	0.397444	0.3974536	0.3974594	0.397454	0.3974369	0.3974031	0.3973487	0.3972683
0.3970433	0.3968326	0.3965478	0.3961644	0.3956603	0.3950179	0.3942097	0.3932304	0.3921503	0.3911211	0.3903587	0.3900747	0.3903592	0.3911219	0.3921515	0.3932315	0.3942115	0.3950202	0.3956612	0.3961661	0.3965497	0.3968344	0.3970443	0.3971984	0.3973069	0.3973814	0.3974314	0.397462	0.3974778	0.3974842	0.3974827	0.3974782	0.3974718	0.3974657	0.3974608	0.3974594	0.3974615	0.397466	0.3974722	0.397479	0.3974823	0.3974834	0.3974764	0.3974592	0.3974295	0.3973791	0.3973047	0.3971975
0.3969167	0.3966452	0.3962661	0.3957414	0.395035	0.3940784	0.3927813	0.3911482	0.3893037	0.3874855	0.3861003	0.3855789	0.3861011	0.3874868	0.3893049	0.3911501	0.3927833	0.3940803	0.3950368	0.3957421	0.3962677	0.3966469	0.3969186	0.3971158	0.3972542	0.3973494	0.3974159	0.3974595	0.3974863	0.3975009	0.3975082	0.39751	0.3975093	0.3975068	0.3975049	0.3975047	0.3975052	0.3975075	0.3975091	0.3975102	0.3975076	0.3975005	0.3974848	0.3974573	0.3974144	0.3973487	0.3972523	0.3971137
0.3967811	0.396438	0.3959429	0.395245	0.3942612	0.3928245	0.390814	0.3882415	0.3851188	0.3817573	0.3790973	0.3780994	0.3790987	0.3817588	0.3851222	0.3882437	0.3908169	0.3928265	0.3942625	0.3952474	0.395945	0.3964398	0.3967826	0.3970249	0.397197	0.3973141	0.3973944	0.39745	0.3974871	0.3975097	0.3975234	0.3975309	0.3975344	0.3975352	0.3975371	0.3975364	0.3975359	0.3975358	0.3975341	0.3975312	0.3975228	0.3975096	0.3974862	0.3974492	0.397394	0.3973127	0.3971951	0.397024
0.3966437	0.3962217	0.3955984	0.3946958	0.3933425	0.3912763	0.3883439	0.3842598	0.3785187	0.3718029	0.366408	0.364378	0.3664114	0.3718069	0.3785217	0.3842629	0.3883469	0.3912793	0.3933451	0.3946986	0.3956006	0.3962238	0.3966457	0.3969356	0.3971383	0.3972777	0.3973728	0.3974392	0.3974843	0.3975139	0.3975332	0.3975448	0.397552	0.3975552	0.3975568	0.3975584	0.3975576	0.397555	0.3975517	0.3975439	0.3975323	0.3975129	0.3974832	0.3974377	0.3973718	0.3972762	0.3971363	0.3969338
0.3965164	0.3960157	0.3952643	0.3941391	0.3923561	0.3895699	0.3854372	0.3788641	0.3686324	0.3562193	0.3452191	0.3403831	0.345222	0.3562245	0.3686377	0.3788687	0.3854402	0.3895723	0.3923596	0.3941413	0.3952666	0.3960179	0.3965196	0.3968545	0.3970857	0.3972441	0.3973523	0.3974274	0.3974789	0.3975148	0.3975384	0.3975529	0.3975632	0.3975689	0.3975717	0.3975717	0.3975717	0.3975681	0.3975625	0.397553	0.3975374	0.3975129	0.3974792	0.3974267	0.3973515	0.3972426	0.3970839	0.3968537
0.3964153	0.3958466	0.3949848	0.3936502	0.3914517	0.3879519	0.3824672	0.3729107	0.3573444	0.3359146	0.3081548	0.2907626	0.3081658	0.3359261	0.357353	0.3729163	0.382471	0.387955	0.3914531	0.3936511	0.394986	0.3958487	0.3964162	0.3967897	0.3970438	0.397218	0.3973356	0.3974173	0.397475	0.3975137	0.3975405	0.3975582	0.3975705	0.3975769	0.3975806	0.397581	0.3975807	0.3975768	0.3975698	0.3975578	0.3975399	0.3975131	0.3974741	0.3974169	0.397336	0.3972166	0.397043	0.3967878
0.3963507	0.3957401	0.3948045	0.3933215	0.3908246	0.3868052	0.3802973	0.3685149	0.3483059	0.3125498	0.2390724	0.1695251	0.2391111	0.3125712	0.3483181	0.3685229	0.3803018	0.3868081	0.3908255	0.3933235	0.3948053	0.3957408	0.3963517	0.3967489	0.397018	0.3972018	0.3973255	0.397413	0.3974721	0.3975131	0.397542	0.3975611	0.397574	0.3975817	0.397586	0.3975864	0.3975863	0.3975823	0.3975733	0.3975614	0.3975409	0.3975117	0.3974703	0.397411	0.3973247	0.3972003	0.3970167	0.3967484
0.3963318	0.3957109	0.3947549	0.3932323	0.3906515	0.3864894	0.3797006	0.3673095	0.345543	0.3029277	0.1988476	0.036675781	0.1989099	0.3029549	0.3455563	0.3673173	0.3797043	0.3864912	0.3906534	0.3932345	0.3947574	0.3957125	0.3963336	0.3967384	0.3970107	0.3971963	0.3973229	0.3974111	0.3974719	0.3975139	0.3975429	0.3975624	0.3975762	0.3975841	0.3975892	0.3975895	0.3975888	0.3975842	0.3975752	0.3975618	0.3975423	0.3975127	0.3974707	0.3974086	0.3973217	0.3971956	0.3970094	0.3967356
0.3963644	0.3957653	0.394849	0.3934055	0.3909882	0.3871101	0.3808761	0.3696843	0.3508374	0.3201664	0.265331	0.2210166	0.2653575	0.3201827	0.3508475	0.369692	0.3808797	0.3871128	0.3909904	0.3934073	0.3948509	0.3957672	0.3963655	0.3967589	0.397024	0.3972054	0.3973274	0.3974135	0.3974737	0.3975151	0.3975432	0.3975627	0.3975765	0.3975833	0.3975883	0.3975898	0.3975883	0.3975843	0.3975752	0.397563	0.3975434	0.3975142	0.3974727	0.3974119	0.3973264	0.3972036	0.3970228	0.3967561
0.3964419	0.3958941	0.3950649	0.3937967	0.3917295	0.3884579	0.383418	0.3748388	0.3610542	0.343214	0.3234337	0.3124818	0.323441	0.3432224	0.3610618	0.3748443	0.3834226	0.3884613	0.3917316	0.3937974	0.3950662	0.3958964	0.3964434	0.3968063	0.397055	0.3972245	0.3973397	0.3974206	0.3974777	0.3975177	0.3975435	0.3975624	0.3975742	0.3975806	0.3975851	0.3975864	0.397586	0.3975809	0.3975745	0.3975618	0.3975431	0.3975165	0.3974762	0.3974196	0.3973391	0.3972234	0.3970529	0.3968045
0.3965533	0.3960761	0.3953661	0.3943161	0.3926807	0.3901406	0.3864429	0.3808075	0.3722487	0.3620065	0.3534389	0.3499671	0.3534421	0.3620103	0.3722531	0.3808117	0.3864454	0.3901434	0.392683	0.3943188	0.3953688	0.3960791	0.3965545	0.3968757	0.3970989	0.3972524	0.3973581	0.3974331	0.3974837	0.3975188	0.3975428	0.3975585	0.397568	0.397574	0.3975788	0.3975793	0.3975781	0.3975753	0.3975689	0.3975583	0.3975433	0.397519	0.3974831	0.3974307	0.3973575	0.3972523	0.397098	0.3968745
0.3966828	0.3962869	0.3957073	0.3948759	0.393655	0.391814	0.3892175	0.3857365	0.3810818	0.3757477	0.3714823	0.3698888	0.3714829	0.3757501	0.381085	0.3857388	0.3892207	0.3918166	0.3936572	0.3948777	0.3957087	0.3962889	0.3966846	0.3969602	0.3971534	0.3972877	0.3973807	0.3974457	0.3974907	0.3975207	0.3975405	0.3975525	0.3975596	0.3975639	0.3975663	0.3975674	0.3975672	0.3975647	0.3975608	0.397552	0.397539	0.3975191	0.3974894	0.3974451	0.3973797	0.3972869	0.397153	0.3969584
0.396821	0.3965012	0.3960463	0.39541	0.3945288	0.3932717	0.3915239	0.3893066	0.3867089	0.3840078	0.3818935	0.3810993	0.3818944	0.3840081	0.3867109	0.3893083	0.3915256	0.3932742	0.3945307	0.3954113	0.3960474	0.3965026	0.396823	0.3970507	0.3972127	0.3973255	0.3974042	0.3974575	0.3974945	0.3975185	0.3975331	0.3975408	0.3975452	0.3975478	0.397549	0.3975489	0.397549	0.3975473	0.3975456	0.3975407	0.3975327	0.3975181	0.397495	0.3974566	0.3974024	0.3973243	0.3972113	0.3970499
0.3969544	0.3967028	0.3963567	0.3958819	0.3952513	0.3944168	0.3933097	0.3919258	0.3903749	0.3888676	0.387733	0.3873066	0.3877337	0.3888679	0.3903742	0.391927	0.3933107	0.3944183	0.3952533	0.3958842	0.396358	0.3967032	0.3969563	0.3971394	0.3972702	0.3973609	0.3974253	0.3974678	0.3974946	0.3975116	0.3975202	0.397523	0.3975232	0.3975221	0.3975213	0.3975204	0.3975219	0.3975223	0.397523	0.3975234	0.3975199	0.3975105	0.3974946	0.3974664	0.397424	0.39736	0.3972692	0.397139
0.397077	0.3968821	0.3966242	0.3962791	0.3958313	0.3952661	0.3945735	0.3937529	0.3928602	0.3920189	0.3914014	0.3911712	0.3914006	0.392019	0.3928605	0.3937537	0.3945741	0.3952681	0.3958321	0.3962811	0.3966259	0.3968844	0.3970784	0.3972205	0.3973215	0.3973925	0.3974412	0.3974718	0.3974895	0.3974969	0.3974982	0.3974947	0.3974908	0.3974853	0.3974815	0.3974808	0.3974822	0.397485	0.3974901	0.3974943	0.3974968	0.3974961	0.3974886	0.3974712	0.3974406	0.3973927	0.3973205	0.3972192
0.3971825	0.3970366	0.3968458	0.3965988	0.3962871	0.3959028	0.3954515	0.3949518	0.3944397	0.3939815	0.3936576	0.393539	0.3936585	0.3939821	0.3944406	0.3949528	0.3954529	0.3959045	0.3962884	0.3966002	0.3968459	0.3970371	0.3971834	0.3972905	0.3973659	0.3974178	0.3974499	0.3974675	0.3974746	0.3974717	0.3974632	0.3974524	0.3974409	0.3974319	0.3974246	0.397423	0.3974259	0.3974325	0.3974425	0.3974529	0.3974636	0.3974709	0.3974727	0.3974662	0.3974496	0.3974163	0.3973642	0.3972891
0.3972684	0.3971629	0.397025	0.3968496	0.3966349	0.3963775	0.3960835	0.395767	0.3954563	0.3951895	0.3950073	0.3949421	0.3950073	0.3951896	0.3954563	0.3957687	0.3960851	0.3963787	0.3966355	0.3968497	0.397025	0.3971638	0.3972698	0.3973453	0.3973979	0.3974317	0.3974486	0.3974525	0.397447	0.3974312	0.3974125	0.3973908	0.3973711	0.3973542	0.3973436	0.3973405	0.3973438	0.397355	0.397371	0.397391	0.3974107	0.3974302	0.397444	0.3974505	0.3974475	0.397431	0.3973976	0.3973446
0.3973337	0.3972614	0.3971649	0.3970429	0.3968942	0.3967221	0.3965322	0.3963329	0.3961415	0.3959794	0.3958706	0.3958329	0.3958707	0.3959801	0.3961423	0.3963338	0.396532	0.3967229	0.3968944	0.3970433	0.3971659	0.397263	0.3973353	0.3973857	0.3974176	0.397433	0.3974334	0.3974217	0.3973991	0.3973695	0.3973361	0.3973019	0.3972696	0.3972443	0.3972279	0.3972226	0.3972278	0.3972442	0.3972704	0.3973017	0.3973358	0.3973687	0.3973982	0.3974199	0.3974326	0.3974317	0.3974164	0.3973846
0.3973807	0.3973346	0.3972713	0.3971881	0.3970874	0.3969704	0.3968455	0.3967186	0.3965982	0.3964995	0.3964347	0.3964119	0.3964351	0.3965003	0.396599	0.396718	0.3968473	0.3969716	0.3970887	0.3971902	0.3972725	0.3973368	0.3973827	0.3974119	0.3974234	0.3974196	0.3974016	0.39737	0.3973299	0.3972804	0.3972267	0.3971728	0.3971231	0.3970824	0.3970559	0.3970481	0.3970565	0.3970825	0.397123	0.3971722	0.3972258	0.3972795	0.3973279	0.3973692	0.3974002	0.3974181	0.3974223	0.3974104
0.3974106	0.3973871	0.3973485	0.397294	0.3972284	0.3971519	0.3970693	0.3969848	0.3969081	0.396845	0.3968042	0.3967906	0.3968046	0.3968451	0.3969075	0.3969858	0.3970688	0.3971529	0.3972296	0.3972952	0.3973488	0.397388	0.3974112	0.3974197	0.3974111	0.3973873	0.3973483	0.3972949	0.3972298	0.3971534	0.3970699	0.3969854	0.3969071	0.3968451	0.3968042	0.3967897	0.3968049	0.3968458	0.3969081	0.3969858	0.3970691	0.3971523	0.3972276	0.3972936	0.3973477	0.3973864	0.3974096	0.3974173
