     0.39835796     0.00009630
     0.39834100     0.00149032
     0.39829645     0.00263420
     0.39823428     0.00333305
     0.39816415     0.00345257
     0.39808899     0.00290504
     0.39802042     0.00167623
     0.39796376    -0.00013988
     0.39792269    -0.00234376
     0.39790010    -0.00466715
     0.39789882    -0.00681547
     0.39792314    -0.00851295
     0.39797258    -0.00954456
     0.39804861    -0.00977649
     0.39814442    -0.00915857
     0.39824867    -0.00772062
     0.39834034    -0.00558631
     0.39840192    -0.00296321
     0.39842373    -0.00009609
     0.39825094     0.00378954
     0.39814794     0.00736696
     0.39799339     0.01027995
     0.39782110     0.01223738
     0.39766267     0.01306666
     0.39754036     0.01271908
     0.39746201     0.01125218
     0.39743483     0.00884694
     0.39744699     0.00581397
     0.39749080     0.00255409
     0.39755434    -0.00050934
     0.39763784    -0.00299320
     0.39773944    -0.00461367
     0.39785445    -0.00524085
     0.39796746    -0.00491164
     0.39806986    -0.00376702
     0.39814466    -0.00200212
     0.39817148     0.00011215
     0.39814258     0.00222334
     0.39806646     0.00397890
     0.39796379     0.00510854
     0.39784956     0.00541721
     0.39773315     0.00476302
     0.39763197     0.00310928
     0.39754874     0.00058718
     0.39748502    -0.00251751
     0.39744136    -0.00582013
     0.39742738    -0.00889575
     0.39745614    -0.01134112
     0.39753199    -0.01284315
     0.39765406    -0.01322106
     0.39781266    -0.01241655
     0.39798602    -0.01047844
     0.39814264    -0.00757845
     0.39824757    -0.00400860
     0.39828622    -0.00011067
     0.39805347     0.00514244
     0.39788127     0.00998417
     0.39762807     0.01392487
     0.39734876     0.01655765
     0.39709687     0.01764372
     0.39690524     0.01709800
     0.39679143     0.01497279
     0.39675081     0.01151078
     0.39677185     0.00716688
     0.39683664     0.00253290
     0.39693713    -0.00178015
     0.39707446    -0.00522704
     0.39724940    -0.00740213
     0.39744377    -0.00812549
     0.39763755    -0.00747394
     0.39780831    -0.00567759
     0.39793417    -0.00301894
     0.39797917     0.00013148
     0.39793089     0.00327842
     0.39780319     0.00592680
     0.39762920     0.00770675
     0.39743572     0.00833523
     0.39723963     0.00758056
     0.39706603     0.00536621
     0.39692894     0.00187422
     0.39682776    -0.00248851
     0.39676175    -0.00717429
     0.39674044    -0.01156935
     0.39677960    -0.01507989
     0.39689317    -0.01724719
     0.39708263    -0.01782721
     0.39733514    -0.01676860
     0.39761689    -0.01415687
     0.39787358    -0.01023050
     0.39804912    -0.00539648
     0.39811140    -0.00012823
     0.39778316     0.00694639
     0.39749655     0.01348236
     0.39706981     0.01880902
     0.39660573     0.02236598
     0.39620176     0.02382306
     0.39591759     0.02301952
     0.39576423     0.01996873
     0.39572626     0.01499507
     0.39577559     0.00877423
     0.39588478     0.00218609
     0.39604735    -0.00388117
     0.39626807    -0.00865484
     0.39654976    -0.01156372
     0.39687067    -0.01235921
     0.39718902    -0.01118550
     0.39747265    -0.00842153
     0.39767799    -0.00447564
     0.39775372     0.00015458
     0.39767319     0.00478092
     0.39746338     0.00871568
     0.39717710     0.01146251
     0.39685622     0.01261068
     0.39653492     0.01177897
     0.39625406     0.00882396
     0.39603359     0.00399607
     0.39587143    -0.00213146
     0.39576113    -0.00878349
     0.39571032    -0.01506751
     0.39574528    -0.02009969
     0.39589658    -0.02320075
     0.39618227    -0.02404373
     0.39658561    -0.02261631
     0.39705202    -0.01908189
     0.39748406    -0.01377041
     0.39777726    -0.00724228
     0.39788043    -0.00014906
     0.39748156     0.00934435
     0.39699161     0.01814632
     0.39626306     0.02534828
     0.39548114     0.03019223
     0.39481327     0.03221584
     0.39434433     0.03110362
     0.39410964     0.02676664
     0.39409721     0.01963649
     0.39423969     0.01071354
     0.39445642     0.00131932
     0.39470702    -0.00722670
     0.39501783    -0.01382517
     0.39543477    -0.01769388
     0.39594218    -0.01850216
     0.39646709    -0.01650235
     0.39693910    -0.01231394
     0.39729142    -0.00653515
     0.39742586     0.00018168
     0.39728308     0.00689388
     0.39692369     0.01266159
     0.39644641     0.01683284
     0.39591834     0.01880537
     0.39541012     0.01795610
     0.39499462     0.01403331
     0.39468333     0.00736940
     0.39443463    -0.00125180
     0.39421654    -0.01072623
     0.39406931    -0.01972801
     0.39407957    -0.02692999
     0.39431229    -0.03132606
     0.39478061    -0.03248278
     0.39545089    -0.03049073
     0.39623785    -0.02566982
     0.39697260    -0.01848357
     0.39747182    -0.00968892
     0.39764249    -0.00017320
     0.39715135     0.01250784
     0.39632797     0.02432219
     0.39511049     0.03405925
     0.39380097     0.04071830
     0.39264262     0.04363782
     0.39179400     0.04220884
     0.39137745     0.03613174
     0.39139166     0.02594871
     0.39167601     0.01311123
     0.39204046    -0.00037456
     0.39240813    -0.01246905
     0.39286256    -0.02156237
     0.39353374    -0.02663883
     0.39442211    -0.02731681
     0.39535964    -0.02402255
     0.39618880    -0.01775466
     0.39681178    -0.00940004
     0.39705485     0.00021254
     0.39679840     0.00982051
     0.39616480     0.01816485
     0.39532632     0.02441696
     0.39438212     0.02768322
     0.39349124     0.02696007
     0.39282107     0.02182195
     0.39236909     0.01264989
     0.39200330     0.00046003
     0.39163625    -0.01312940
     0.39134741    -0.02606763
     0.39132789    -0.03633784
     0.39174026    -0.04248454
     0.39259082    -0.04396297
     0.39375371    -0.04107550
     0.39506966    -0.03443832
     0.39630014    -0.02471549
     0.39713684    -0.01290727
     0.39742336    -0.00020039
     0.39664716     0.01663373
     0.39528295     0.03241368
     0.39325619     0.04556203
     0.39103329     0.05479113
     0.38900769     0.05914579
     0.38754946     0.05750899
     0.38692850     0.04916953
     0.38705018     0.03470980
     0.38753703     0.01616162
     0.38805559    -0.00338474
     0.38856626    -0.02062438
     0.38926983    -0.03309181
     0.39040026    -0.03956713
     0.39200199    -0.03979128
     0.39374709    -0.03449492
     0.39524502    -0.02523004
     0.39633363    -0.01330736
     0.39675832     0.00024710
     0.39631271     0.01379731
     0.39520755     0.02571218
     0.39369398     0.03496501
     0.39193687     0.04023490
     0.39032966     0.03996446
     0.38919961     0.03342166
     0.38850093     0.02085861
     0.38799381     0.00349525
     0.38747346    -0.01618896
     0.38697734    -0.03486758
     0.38684785    -0.04943502
     0.38746402    -0.05785456
     0.38892266    -0.05954336
     0.39095762    -0.05521865
     0.39319432    -0.04600719
     0.39524025    -0.03287022
     0.39662504    -0.01709441
     0.39709800    -0.00023021
     0.39581949     0.02192816
     0.39355949     0.04284661
     0.39014146     0.06052911
     0.38631409     0.07338281
     0.38279876     0.08005150
     0.38034055     0.07858203
     0.37940338     0.06747301
     0.37979418     0.04711680
     0.38077071     0.02018199
     0.38157433    -0.00849087
     0.38226628    -0.03326178
     0.38339996    -0.05020922
     0.38529050    -0.05806787
     0.38802272    -0.05715624
     0.39113438    -0.04880002
     0.39382058    -0.03529464
     0.39570451    -0.01852129
     0.39642647     0.00028412
     0.39567232     0.01908602
     0.39376035     0.03585551
     0.39104867     0.04935560
     0.38791463     0.05769182
     0.38517323     0.05856229
     0.38327968     0.05063514
     0.38215035     0.03357290
     0.38146693     0.00863757
     0.38066000    -0.02022469
     0.37966901    -0.04733259
     0.37926447    -0.06782033
     0.38019800    -0.07901754
     0.38266295    -0.08053731
     0.38619474    -0.07389072
     0.39004818    -0.06104727
     0.39349511    -0.04337136
     0.39578721    -0.02245327
     0.39655861    -0.00026180
     0.39470679     0.02857404
     0.39097846     0.05599039
     0.38524503     0.07957678
     0.37868202     0.09748526
     0.37240818     0.10783604
     0.36761069     0.10737833
     0.36542112     0.09329341
     0.36622283     0.06518194
     0.36853796     0.02578170
     0.36991203    -0.01709007
     0.37057415    -0.05289249
     0.37255332    -0.07545621
     0.37623033    -0.08418489
     0.38114852    -0.08082537
     0.38661867    -0.06784446
     0.39134628    -0.04848593
     0.39458573    -0.02528271
     0.39580035     0.00032125
     0.39453760     0.02592372
     0.39125496     0.04912924
     0.38648215     0.06849266
     0.38097396     0.08146655
     0.37602693     0.08480079
     0.37233248     0.07601072
     0.37035462     0.05331673
     0.36971375     0.01729522
     0.36833680    -0.02584968
     0.36599159    -0.06548762
     0.36516768    -0.09375355
     0.36736333    -0.10792609
     0.37218884    -0.10842379
     0.37849998    -0.09808213
     0.38510424    -0.08017141
     0.39088491    -0.05658390
     0.39466083    -0.02916384
     0.39591101    -0.00029326
     0.39343500     0.03667670
     0.38743195     0.07204088
     0.37805939     0.10308647
     0.36692274     0.12781681
     0.35536861     0.14368045
     0.34532672     0.14580478
     0.34001887     0.12971503
     0.34159994     0.09252107
     0.34670502     0.03409272
     0.34881091    -0.03204756
     0.34855741    -0.08364915
     0.35188234    -0.11200176
     0.35969093    -0.11997607
     0.36940053    -0.11201721
     0.37922311    -0.09230374
     0.38740036    -0.06516518
     0.39285362    -0.03373571
     0.39485466     0.00035615
     0.39278597     0.03444859
     0.38726485     0.06588698
     0.37901744     0.09304167
     0.36912346     0.11276786
     0.35934603     0.12072720
     0.35148799     0.11271863
     0.34816271     0.08424591
     0.34845269     0.03236049
     0.34634516    -0.03420184
     0.34119159    -0.09297198
     0.33958071    -0.13032942
     0.34491614    -0.14648102
     0.35502434    -0.14437400
     0.36665112    -0.12850079
     0.37785724    -0.10375437
     0.38729960    -0.07269891
     0.39337045    -0.03732647
     0.39536500    -0.00032264
     0.39202487     0.04618346
     0.38272497     0.09086150
     0.36794472     0.13088988
     0.34949514     0.16418494
     0.32878882     0.18749924
     0.30905363     0.19479169
     0.29678679     0.18016592
     0.29621661     0.13419914
     0.30256772     0.04627652
     0.30647808    -0.05855583
     0.30795681    -0.13136819
     0.31584993    -0.16278163
     0.33200169    -0.16636744
     0.35078484    -0.15091014
     0.36816102    -0.12216773
     0.38186565    -0.08530752
     0.39071366    -0.04384503
     0.39387590     0.00038474
     0.39062053     0.04461722
     0.38167751     0.08609352
     0.36786729     0.12297880
     0.35037279     0.15175045
     0.33146226     0.16723959
     0.31519160     0.16367438
     0.30721691     0.13220069
     0.30567992     0.05904660
     0.30173796    -0.04643277
     0.29541016    -0.13484982
     0.29604569    -0.18096133
     0.30841589    -0.19558750
     0.32827780    -0.18827590
     0.34910992    -0.16493604
     0.36766991    -0.13161476
     0.38254851    -0.09157026
     0.39194000    -0.04688215
     0.39502233    -0.00034696
     0.39040333     0.05681366
     0.37665641     0.11183016
     0.35436726     0.16190538
     0.32523155     0.20477295
     0.29048583     0.23671037
     0.25390160     0.25174990
     0.22300205     0.24306330
     0.20264907     0.18954723
     0.19611448     0.06040590
     0.20715675    -0.10017531
     0.22887690    -0.19760904
     0.25657213    -0.22668742
     0.29023755    -0.22122636
     0.32408750    -0.19565284
     0.35302100    -0.15625346
     0.37479147    -0.10827719
     0.38843066    -0.05532339
     0.39318138     0.00040390
     0.38831061     0.05613397
     0.37454402     0.10910102
     0.35262898     0.15710038
     0.32352296     0.19652945
     0.28946221     0.22214675
     0.25552863     0.22766791
     0.22747083     0.19858894
     0.20534846     0.10080843
     0.19418460    -0.06054943
     0.20101346    -0.19027852
     0.22176367    -0.24392918
     0.25297201    -0.25258100
     0.28978890    -0.23750690
     0.32472259    -0.20554605
     0.35401231    -0.16265747
     0.37643200    -0.11256833
     0.39029443    -0.05754343
     0.39485419    -0.00036306
     0.38852808     0.06806398
     0.36923808     0.13383849
     0.33741689     0.19408986
     0.29437113     0.24602519
     0.24065576     0.28537080
     0.17823526     0.30639213
     0.11113755     0.30089062
     0.04385171     0.23710430
     0.00238688     0.06762254
     0.02778356    -0.14448732
     0.09795271    -0.26387993
     0.16940925    -0.29073495
     0.23378947    -0.27699926
     0.28957832    -0.24189480
     0.33407375    -0.19208264
     0.36638442    -0.13274255
     0.38618580    -0.06760523
     0.39293671     0.00041054
     0.38604113     0.06842704
     0.36608431     0.13356829
     0.33359441     0.19291373
     0.28888357     0.24272528
     0.23280925     0.27782208
     0.16802742     0.29153478
     0.09599470     0.26459384
     0.02521554     0.14493799
    -0.00033617    -0.06762299
     0.04159150    -0.23750368
     0.10949515    -0.30149135
     0.17706373    -0.30707097
     0.23980585    -0.28608596
     0.29375616    -0.24675690
     0.33699241    -0.19482720
     0.36896938    -0.13457759
     0.38839832    -0.06880230
     0.39480442    -0.00036880
     0.38646191     0.07929625
     0.36081567     0.15550600
     0.31808531     0.22494160
     0.25919113     0.28373379
     0.18416710     0.32626814
     0.09309668     0.34508824
    -0.01196444     0.32930040
    -0.12245324     0.24765125
    -0.19271761     0.06067630
    -0.15706055    -0.16491753
    -0.04537881    -0.29821110
     0.07032895    -0.33483240
     0.16914845    -0.32325602
     0.25012937    -0.28409690
     0.31259364    -0.22650436
     0.35714418    -0.15693587
     0.38411355    -0.07993677
     0.39317754     0.00040393
     0.38394970     0.08073966
     0.35680360     0.15772578
     0.31205580     0.22726759
     0.24936330     0.28480458
     0.16810738     0.32386148
     0.06895627     0.33524945
    -0.04709125     0.29836589
    -0.15898341     0.16493954
    -0.19465455    -0.06053413
    -0.12424612    -0.24752587
    -0.01347310    -0.32943839
     0.09191163    -0.34548000
     0.18326141    -0.32681715
     0.25851893    -0.28436911
     0.31761262    -0.22562575
     0.36051434    -0.15621668
     0.38631496    -0.08001905
     0.39485487    -0.00036300
     0.38436171     0.08988684
     0.35200536     0.17554617
     0.29803154     0.25233495
     0.22342250     0.31487769
     0.12895539     0.35574254
     0.01588384     0.36477214
    -0.10966066     0.32900816
    -0.23071565     0.22800830
    -0.30109304     0.04657818
    -0.26636657    -0.16013077
    -0.14959103    -0.29882881
    -0.01512624    -0.35469675
     0.10770617    -0.35522109
     0.21067026    -0.31840175
     0.29065776    -0.25681195
     0.34781796    -0.17917247
     0.38234115    -0.09155923
     0.39386892     0.00038496
     0.38216469     0.09231713
     0.34745610     0.17989668
     0.29010171     0.25747347
     0.20991367     0.31895465
     0.10675146     0.35560256
    -0.01623276     0.35482192
    -0.15069930     0.29866651
    -0.26729167     0.15994124
    -0.30192861    -0.04642419
    -0.23170218    -0.22767511
    -0.11074299    -0.32887751
     0.01487398    -0.36492929
     0.12810104    -0.35611326
     0.22274953    -0.31538934
     0.29754174    -0.25293684
     0.35168648    -0.17620333
     0.38420215    -0.09057235
     0.39502221    -0.00034686
     0.38243502     0.09936866
     0.34350976     0.19308507
     0.27898133     0.27513918
     0.19054709     0.33855587
     0.08098921     0.37455642
    -0.04505877     0.37192440
    -0.17581932     0.31824711
    -0.28839642     0.20427829
    -0.34605888     0.03431335
    -0.31604883    -0.14966866
    -0.21209681    -0.28843465
    -0.07761907    -0.36074018
     0.05693948    -0.37471253
     0.17548063    -0.34372413
     0.27028364    -0.28149715
     0.33910209    -0.19827956
     0.38089728    -0.10187177
     0.39484620     0.00035663
     0.38071722     0.10256559
     0.33874065     0.19892000
     0.26974684     0.28204614
     0.17478877     0.34412920
     0.05613741     0.37492260
    -0.07844044     0.36072478
    -0.21278597     0.28823003
    -0.31649643     0.14949429
    -0.34642196    -0.03420573
    -0.28893808    -0.20399490
    -0.17655227    -0.31805772
    -0.04585069    -0.37194297
     0.08024572    -0.37477720
     0.18992068    -0.33894330
     0.27850482    -0.27564734
     0.34318900    -0.19367412
     0.38227364    -0.10000117
     0.39536208    -0.00032265
     0.38085309     0.10749537
     0.33588782     0.20776495
     0.26215598     0.29325241
     0.16259488     0.35556853
     0.04250988     0.38528615
    -0.08981827     0.37213996
    -0.21911502     0.30667433
    -0.32127008     0.18687563
    -0.36817864     0.02592973
    -0.34132421    -0.14274691
    -0.24916455    -0.27898732
    -0.12000113    -0.36048129
     0.01854515    -0.38497600
     0.14664668    -0.36090368
     0.25272569    -0.30029541
     0.33137566    -0.21371889
     0.37962645    -0.11049946
     0.39579475     0.00032202
     0.37945241     0.11111929
     0.33103216     0.21427177
     0.25223169     0.30073756
     0.14604422     0.36118841
     0.01790142     0.38506973
    -0.12059429     0.36039561
    -0.24960630     0.27880138
    -0.34158462     0.14262003
    -0.36838019    -0.02586268
    -0.32159317    -0.18666722
    -0.21960616    -0.30648389
    -0.09041682    -0.37208009
     0.04189216    -0.38540053
     0.16203871    -0.35585269
     0.26171124    -0.29367182
     0.33557954    -0.20828097
     0.38069373    -0.10806529
     0.39590806    -0.00029335
     0.37961364     0.11420076
     0.32938364     0.21959338
     0.24803817     0.30713612
     0.14005414     0.36739379
     0.01314407     0.39079860
    -0.12138323     0.36882174
    -0.24670786     0.29585874
    -0.34043655     0.17445695
    -0.38057524     0.02028513
    -0.35541314    -0.13861230
    -0.27100369    -0.27142698
    -0.14757027    -0.35728836
    -0.00897792    -0.38946563
     0.12437549    -0.37191701
     0.23840198    -0.31386498
     0.32475132    -0.22553338
     0.37835386    -0.11733118
     0.39642453     0.00028456
     0.37819028     0.11787334
     0.32443675     0.22600222
     0.23796305     0.31421804
     0.12386538     0.37211719
    -0.00948730     0.38949549
    -0.14800024     0.35717839
    -0.27129319     0.27126080
    -0.35556436     0.13851014
    -0.38068500    -0.02024325
    -0.34062856    -0.17429718
    -0.24703838    -0.29568163
    -0.12183321    -0.36872834
     0.01264140    -0.39084935
     0.13957462    -0.36760032
     0.24763671    -0.30747882
     0.32909667    -0.22003740
     0.37946457    -0.11470602
     0.39655530    -0.00026192
     0.37856579     0.11953692
     0.32395965     0.22878490
     0.23656008     0.31741706
     0.12244581     0.37536079
    -0.00868584     0.39334047
    -0.14342356     0.36453450
    -0.26441038     0.28663003
    -0.35162392     0.16521595
    -0.38742426     0.01623758
    -0.36334544    -0.13599896
    -0.28410378    -0.26574773
    -0.16551234    -0.35380185
    -0.02825937    -0.39132959
     0.10782966    -0.37894082
     0.22723110    -0.32338649
     0.31932637    -0.23426098
     0.37714440    -0.12253478
     0.39675748     0.00024748
     0.37699533     0.12300295
     0.31904492     0.23465520
     0.22684959     0.32366788
     0.10740295     0.37908363
    -0.02866424     0.39133129
    -0.16583371     0.35369647
    -0.28430545     0.26561046
    -0.36344185     0.13591552
    -0.38748771    -0.01621054
    -0.35174492    -0.16509232
    -0.26464334    -0.28647867
    -0.14376719    -0.36443755
    -0.00909278    -0.39335561
     0.12203787    -0.37551120
     0.23620638    -0.31769305
     0.32369971    -0.22916324
     0.37843013    -0.11997773
     0.39709550    -0.00023036
     0.37761453     0.12365831
     0.31951970     0.23573476
     0.22745503     0.32485038
     0.10896391     0.38059258
    -0.02471857     0.39426082
    -0.15892905     0.36054793
    -0.27630609     0.27945590
    -0.35876858     0.15841901
    -0.39160684     0.01317009
    -0.36817417    -0.13450858
    -0.29238176    -0.26193020
    -0.17741820    -0.35112983
    -0.04166570    -0.39219403
     0.09585187    -0.38354757
     0.21888530    -0.33009756
     0.31519538    -0.24067836
     0.37623733    -0.12644973
     0.39705399     0.00021293
     0.37610525     0.12685025
     0.31494939     0.24100837
     0.21855898     0.33032432
     0.09549681     0.38365090
    -0.04199094     0.39217848
    -0.17766434     0.35103518
    -0.29252836     0.26181597
    -0.36823884     0.13444068
    -0.39164647    -0.01315194
    -0.35885054    -0.15832260
    -0.27647746    -0.27933019
    -0.15919484    -0.36045694
    -0.02504837    -0.39425653
     0.10861989    -0.38070297
     0.22714698    -0.32507503
     0.31928831    -0.23605508
     0.37749213    -0.12403957
     0.39742386    -0.00020067
     0.37682581     0.12680635
     0.31601918     0.24095771
     0.22042468     0.33026284
     0.09880333     0.38411725
    -0.03644395     0.39443019
    -0.16991802     0.35718912
    -0.28449416     0.27400243
    -0.36351547     0.15337814
    -0.39420068     0.01076115
    -0.37105942    -0.13372597
    -0.29757398    -0.25936198
    -0.18528409    -0.34910980
    -0.05090287    -0.39252222
     0.08734446    -0.38661635
     0.21285632    -0.33487752
     0.31222907    -0.24539763
     0.37569034    -0.12937479
     0.39742616     0.00018214
     0.37557375     0.12971582
     0.31201613     0.24567410
     0.21257895     0.33506143
     0.08704910     0.38669235
    -0.05116617     0.39250112
    -0.18547627     0.34902692
    -0.29768282     0.25926685
    -0.37110433     0.13366958
    -0.39422429    -0.01074841
    -0.36357227    -0.15330157
    -0.28462258    -0.27389646
    -0.17012697    -0.35710606
    -0.03671279    -0.39441496
     0.09851400    -0.38420051
     0.22015932    -0.33044651
     0.31581682    -0.24122894
     0.37671703    -0.12713394
     0.39764231    -0.00017343
     0.37627316     0.12921701
     0.31337208     0.24490871
     0.21511090     0.33427662
     0.09122123     0.38661140
    -0.04502672     0.39434370
    -0.17777458     0.35449055
    -0.29018220     0.26982847
    -0.36666310     0.14954863
    -0.39575243     0.00881393
    -0.37272096    -0.13338658
    -0.30079091    -0.25763726
    -0.19044760    -0.34759042
    -0.05720722    -0.39255852
     0.08138321    -0.38862392
     0.20855479    -0.33820856
     0.31009766    -0.24877967
     0.37533164    -0.13150157
     0.39775395     0.00015500
     0.37523165     0.13179050
     0.30991536     0.24901164
     0.20832033     0.33835775
     0.08113736     0.38868156
    -0.05742205     0.39253649
    -0.19060068     0.34751856
    -0.30087456     0.25755790
    -0.37275070     0.13334052
    -0.39576605    -0.00880429
    -0.36670342    -0.14948533
    -0.29027939    -0.26973969
    -0.17794198    -0.35441849
    -0.04524796    -0.39432615
     0.09097771    -0.38667408
     0.21488278    -0.33442801
     0.31319708    -0.24513751
     0.37617835    -0.12949793
     0.39787954    -0.00014935
     0.37589625     0.13104996
     0.31138980     0.24787989
     0.21111420     0.33723772
     0.08557417     0.38837269
    -0.05132666     0.39415240
    -0.18344802     0.35237074
    -0.29421464     0.26663736
    -0.36883715     0.14660507
    -0.39675593     0.00720131
    -0.37374467    -0.13337491
    -0.30285057    -0.25658026
    -0.19386265    -0.34656018
    -0.06148195    -0.39252287
     0.07725646    -0.38994080
     0.20551600    -0.34048635
     0.30855900    -0.25114399
     0.37505880    -0.13300753
     0.39798069     0.00013164
     0.37497252     0.13325259
     0.30840325     0.25133929
     0.20531747     0.34060889
     0.07705101     0.38998711
    -0.06165933     0.39250168
    -0.19398820     0.34649894
    -0.30291712     0.25651473
    -0.37376857     0.13333739
    -0.39676523    -0.00719331
    -0.36886618    -0.14655250
    -0.29429248    -0.26656288
    -0.18358436    -0.35230672
    -0.05151040    -0.39413437
     0.08536787    -0.38842157
     0.21091905    -0.33736420
     0.31123692    -0.24807549
     0.37581271    -0.13129142
     0.39811230    -0.00012881
     0.37560746     0.13242647
     0.30988500     0.25009155
     0.20810412     0.33940402
     0.08135723     0.38960144
    -0.05597735     0.39391512
    -0.18759571     0.35071784
    -0.29714596     0.26420078
    -0.37040120     0.14432064
    -0.39743784     0.00584437
    -0.37437558    -0.13357170
    -0.30415908    -0.25598985
    -0.19611064    -0.34591770
    -0.06435528    -0.39252055
     0.07444276    -0.39085925
     0.20342417    -0.34208089
     0.30750528    -0.25281206
